measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,68,Republic of Korea,2,Female,31,85-89,414,Stomach cancer,2,Percent,2016,0.004964204142817121,0.007177097656217011,0.003260939353959461
5,Prevalence,68,Republic of Korea,3,Both,31,85-89,414,Stomach cancer,2,Percent,2016,0.006051215215404879,0.00797251722206103,0.004437659980485085
5,Prevalence,68,Republic of Korea,1,Male,31,85-89,414,Stomach cancer,3,Rate,2016,899.9237629464965,1291.2028781815277,622.0505117190064
5,Prevalence,68,Republic of Korea,2,Female,31,85-89,414,Stomach cancer,3,Rate,2016,496.34865295757135,717.5680197179117,326.0772237514565
5,Prevalence,68,Republic of Korea,3,Both,31,85-89,414,Stomach cancer,3,Rate,2016,605.0076419837051,797.0893957750183,443.69098476785507
5,Prevalence,68,Republic of Korea,1,Male,31,85-89,414,Stomach cancer,1,Number,2017,1070.2372533668397,1557.5343283817326,736.665066246527
5,Prevalence,68,Republic of Korea,2,Female,31,85-89,414,Stomach cancer,1,Number,2017,1575.3747630998605,2291.1998845835556,1010.5668108985622
5,Prevalence,68,Republic of Korea,3,Both,31,85-89,414,Stomach cancer,1,Number,2017,2645.6120164667004,3572.821948904926,1912.7031200203721
5,Prevalence,68,Republic of Korea,1,Male,31,85-89,414,Stomach cancer,2,Percent,2017,0.009025758248052615,0.013131110628320609,0.0062142791354598
5,Prevalence,68,Republic of Korea,2,Female,31,85-89,414,Stomach cancer,2,Percent,2017,0.005066741049205383,0.00736821877486685,0.003250168166345661
5,Prevalence,68,Republic of Korea,3,Both,31,85-89,414,Stomach cancer,2,Percent,2017,0.006159740930075552,0.008319142521152945,0.004453721024266414
5,Prevalence,68,Republic of Korea,1,Male,31,85-89,414,Stomach cancer,3,Rate,2017,902.2819365039691,1313.1061225561537,621.0581629790382
5,Prevalence,68,Republic of Korea,2,Female,31,85-89,414,Stomach cancer,3,Rate,2017,506.5946694608565,736.7831930450847,324.9688718688821
5,Prevalence,68,Republic of Korea,3,Both,31,85-89,414,Stomach cancer,3,Rate,2017,615.8487865716913,831.6858436439975,445.2413612444978
5,Prevalence,68,Republic of Korea,1,Male,31,85-89,414,Stomach cancer,1,Number,2018,1166.9409363860539,1735.6879835720738,775.4842997178083
5,Prevalence,68,Republic of Korea,2,Female,31,85-89,414,Stomach cancer,1,Number,2018,1660.7683243268416,2467.1780091784995,1048.6562989775582
5,Prevalence,68,Republic of Korea,3,Both,31,85-89,414,Stomach cancer,1,Number,2018,2827.7092607128957,3867.210524468321,2029.261701123771
5,Prevalence,68,Republic of Korea,1,Male,31,85-89,414,Stomach cancer,2,Percent,2018,0.008971721800621718,0.013345851861826573,0.005961862311258207
5,Prevalence,68,Republic of Korea,2,Female,31,85-89,414,Stomach cancer,2,Percent,2018,0.005074931029127642,0.007539830973657022,0.003204117927112479
5,Prevalence,68,Republic of Korea,3,Both,31,85-89,414,Stomach cancer,2,Percent,2018,0.006183242535382016,0.00845532256571621,0.004436993900882207
5,Prevalence,68,Republic of Korea,1,Male,31,85-89,414,Stomach cancer,3,Rate,2018,896.866994324745,1333.984622848875,596.0081194750795
5,Prevalence,68,Republic of Korea,2,Female,31,85-89,414,Stomach cancer,3,Rate,2018,507.41300089179373,753.7946015913608,320.3949833183152
5,Prevalence,68,Republic of Korea,3,Both,31,85-89,414,Stomach cancer,3,Rate,2018,618.1945434380688,845.4505835404981,443.63772763763575
5,Prevalence,68,Republic of Korea,1,Male,31,85-89,414,Stomach cancer,1,Number,2019,1310.5980934134052,1952.3932466043768,858.7387752704315
5,Prevalence,68,Republic of Korea,2,Female,31,85-89,414,Stomach cancer,1,Number,2019,1796.3716953153191,2701.235776167098,1087.7081226589778
5,Prevalence,68,Republic of Korea,3,Both,31,85-89,414,Stomach cancer,1,Number,2019,3106.9697887287243,4265.283665601106,2167.915189232822
5,Prevalence,68,Republic of Korea,1,Male,31,85-89,414,Stomach cancer,2,Percent,2019,0.009058503557983369,0.013496329523011703,0.0059338825053936815
5,Prevalence,68,Republic of Korea,2,Female,31,85-89,414,Stomach cancer,2,Percent,2019,0.005149172815732931,0.007741968684525408,0.0031179071271551606
5,Prevalence,68,Republic of Korea,3,Both,31,85-89,414,Stomach cancer,2,Percent,2019,0.006295175361317127,0.008644005651333882,0.0043921846177421
5,Prevalence,68,Republic of Korea,1,Male,31,85-89,414,Stomach cancer,3,Rate,2019,905.5300877886986,1348.9649015062732,593.3274300231327
5,Prevalence,68,Republic of Korea,2,Female,31,85-89,414,Stomach cancer,3,Rate,2019,514.8262445896951,774.1532969051441,311.7287415842605
5,Prevalence,68,Republic of Korea,3,Both,31,85-89,414,Stomach cancer,3,Rate,2019,629.3738432999046,864.0116112883319,439.1510723874734
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,1990,10.66210270500161,13.344376130667953,8.289280812960124
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,1990,32.5999017560751,40.30008220551569,24.763456799564583
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,1990,43.26200446107671,51.9416153913475,34.496940617359336
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,1990,0.0031726924310906935,0.003971410475227852,0.002466284631334876
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,1990,0.001962342103402613,0.002426033067416056,0.0014906318133821707
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,1990,0.0021659878701127265,0.0026004008654231404,0.001727121754099822
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,1990,317.21890090764805,397.02190520852827,246.62269925129831
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,1990,196.2249533189596,242.57379082603808,149.05591405977486
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,1990,216.58450430297555,260.0376279918404,172.70357387860165
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,1991,12.684165471842237,15.93269337459726,9.850727784247926
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,1991,37.93704217619301,46.978247363615566,28.793341795166356
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,1991,50.62120764803524,60.37682358135947,40.61065520732352
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,1991,0.003520437038337581,0.0044224320926092965,0.002733722846771216
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,1991,0.0020955201308225143,0.002594805129686654,0.0015903727405613079
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,1991,0.002332033907390988,0.0027815449575918673,0.0018708771898259767
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,1991,351.98503133286926,442.1315370825185,273.35726071117585
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,1991,209.54163001902924,259.4798635668704,159.0372740561308
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,1991,233.18734894216118,278.1267394167398,187.0735896394107
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,1992,14.992736159514589,18.79408371720171,11.615976987694163
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,1992,44.8170986850763,55.48515869358975,33.584226871143514
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,1992,59.80983484459089,71.93441613826946,47.472599834282335
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,1992,0.004064780822326011,0.005095283857311623,0.0031492315860775903
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,1992,0.002375827770659869,0.002941488132239512,0.0017802616023003758
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,1992,0.0026520584937348925,0.003189794862962065,0.0021049751235842885
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,1992,406.4102054053814,509.45386770290344,314.87592013396795
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,1992,237.57003696489994,294.12013692507986,178.02593771809592
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,1992,265.1867003530823,318.9450448592637,210.48548520401332
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,1993,16.435224561155685,20.36726145838299,12.662186756686104
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,1993,49.23926948165969,62.125926609356064,36.712739491413046
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,1993,65.67449404281538,79.71532007148815,51.46244756264464
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,1993,0.004464380534513314,0.00553308742794925,0.0034396160611224556
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,1993,0.002582286261748868,0.0032579299720294132,0.001925241057035812
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,1993,0.0028868537799688577,0.0035040282535466426,0.0022621986292332597
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,1993,446.36489164391133,553.1552319304035,343.8928137910231
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,1993,258.2140819175709,325.792589361798,192.5241057035812
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,1993,288.66411497323617,350.3788290054093,226.19682262557953
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,1994,18.026792018369648,22.433801376292756,14.062296615953496
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,1994,50.06935475189545,64.3366282530175,36.27376298046268
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,1994,68.0961467702651,83.67640987387345,52.115105783603745
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,1994,0.004833517985868436,0.00601477711950128,0.0037700808005041355
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,1994,0.002568022785959091,0.003299745428380811,0.0018604360659720616
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,1994,0.0029317951858597244,0.003602596203018359,0.002243615639270753
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,1994,483.2696382824824,601.4145537028597,376.987818580682
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,1994,256.7866363599391,329.9580441109392,186.0343044168763
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,1994,293.156487281116,360.23010919659015,224.35750142145037
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,1995,19.516148962163257,24.643796384849576,15.321190293860676
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,1995,55.53436974964311,72.14819182658809,39.850525210535686
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,1995,75.05051871180636,92.97301343850599,57.002649709872635
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,1995,0.004673088902823014,0.0059004595244293075,0.0036688770406499748
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,1995,0.0025951387734175486,0.0033714665100694095,0.0018621140345638357
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,1995,0.0029344504432908857,0.003635187669081419,0.0022287662386858815
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,1995,467.2245403244111,589.9825042370164,366.7955243706241
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,1995,259.4977107747135,337.1297936743906,186.21117178286644
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,1995,293.42105397657014,363.4916861702214,222.86025259272307
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,1996,22.07430518616524,28.069007645016878,16.923324620312897
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,1996,63.628557666816256,83.23504039368343,45.73012086557111
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,1996,85.70286285298148,107.572581824504,64.7375886270109
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,1996,0.004507829512997329,0.0057326205495261545,0.0034554692430331644
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,1996,0.00265405815614022,0.0034721563401907203,0.0019076308831437545
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,1996,0.0029684817123275106,0.0037259297746060935,0.002242243556258888
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,1996,450.69795784444506,573.0936633175588,345.5287848015235
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,1996,265.38755329160637,347.16398623833453,190.73518767772825
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,1996,296.8216918490165,372.5648673894357,224.21095331970628
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,1997,24.829765960043456,31.663495302622813,19.210041979017046
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,1997,68.62649934923799,90.15956544105974,49.289104364542226
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,1997,93.45626530928145,116.12699500667962,70.88625903513282
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,1997,0.0046762033828342455,0.005962951818531111,0.0036176941307824195
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,1997,0.0027123902735713004,0.003563569299207196,0.0019483510938261026
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,1997,0.0030530357376173747,0.003793553116307295,0.0023156651994994267
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,1997,467.53047275917066,596.2057375758333,361.7142434055241
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,1997,271.22006352642154,356.3212942277275,194.7963854149294
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,1997,305.27577452943314,379.3299275026669,231.55063557087252
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,1998,28.41265935612429,35.98405358948078,21.801957337707304
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,1998,74.53067924915885,97.13765555389273,54.89373331154125
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,1998,102.94333860528315,128.37836598348593,79.56713382345382
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,1998,0.004791072391271758,0.00606838755886286,0.003676377993275417
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,1998,0.002714038666124281,0.0035370111807437638,0.0019991027089410335
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,1998,0.003082919590318993,0.0038446496172928053,0.0023828191414308683
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,1998,479.01264378872946,606.6597437461322,367.5619762728478
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,1998,271.38344419984776,353.70067455827444,199.8807814601006
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,1998,308.2621133157654,384.42687927417927,238.26245734017235
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,1999,31.535845577701547,39.49254280594993,24.30208971957757
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,1999,77.58039233368365,101.3555399486212,56.228775383968795
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,1999,109.1162379113852,135.73690953317134,85.41667453497091
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,1999,0.004818769382939125,0.006033628627385406,0.0037128751500314096
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,1999,0.0026362424057153433,0.0034445544301258757,0.0019106597803667733
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,1999,0.0030333000784117862,0.003773310806307735,0.0023746164984213545
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,1999,481.77599394947913,603.3311844151797,371.26524484181084
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,1999,263.6041829375066,344.38784711772934,191.05523891804606
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,1999,303.2996047498511,377.29445038978554,237.4242745295402
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,2000,31.255147232111923,38.949280939590885,23.93187448468305
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,2000,71.6563210762969,94.74111126150945,52.110828740419855
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,2000,102.91146830840883,127.79278812688796,79.96063513135965
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,2000,0.004484501637274503,0.005589463579402613,0.003433698447494608
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,2000,0.0023504244835177612,0.0031074008308060656,0.0017093383731213415
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,2000,0.002747519990925775,0.00341154060861728,0.002134722888910854
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,2000,448.3541571628089,558.7262762859729,343.30202747796085
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,2000,235.02400449755402,310.73930428998466,170.91717052036833
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,2000,274.72346160230154,341.1444584272785,213.45592319579038
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,2001,33.227438708815406,41.65732020543813,25.47059106015283
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,2001,72.30878778593781,94.78646368356905,52.56781118179617
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,2001,105.53622649475321,132.15524095352677,81.73858071223162
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,2001,0.00444378491131361,0.005571019251375743,0.003405959329151346
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,2001,0.0022706865131117996,0.0029765908544208764,0.0016507149659798078
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,2001,0.0026839151612979366,0.003360733885848235,0.0020787316836739433
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,2001,444.27537522553735,556.9891115396534,340.5605981138545
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,2001,227.05002819582626,297.63006559656856,165.06324302315085
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,2001,268.36184899588795,336.0497716729403,207.84821840607154
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,2002,37.400739224758055,47.45028878364938,28.999373416068412
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,2002,76.82082127906065,100.14752197243783,55.51526995626073
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,2002,114.22156050381871,141.15384602054175,88.41014341554195
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,2002,0.004591311716388073,0.00582506636910645,0.003560196050806954
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,2002,0.0022728276918261006,0.0029628562509175943,0.0016424147235171067
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,2002,0.002723085031819898,0.003365226269017716,0.0021078983352757785
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,2002,459.02384603314414,582.3631966727523,355.9128561069545
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,2002,227.2624080877411,296.2708108105048,164.2332602780931
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,2002,272.276461761546,336.47648998126135,210.74831167457057
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,2003,41.56206058769998,53.3936424769367,31.843202061737507
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,2003,81.8719274105782,108.11547296415883,59.02743343385273
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,2003,123.43398799827817,154.5040470936075,96.12027090033054
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,2003,0.004667445513173795,0.005995606046884188,0.0035760241137041252
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,2003,0.0022889184459552255,0.0030225039594884515,0.0016502706874239317
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,2003,0.0027630247468165853,0.003458455299709672,0.002151615773556779
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,2003,466.62949867931735,599.4661542129871,357.51301076756994
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,2003,228.87210740032754,302.23566150823336,165.0105660355189
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,2003,276.2698475218418,345.81082750606623,215.13630901857334
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,2004,44.72468647175973,58.39025521971389,33.62661155845195
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,2004,85.32699957883739,112.96357348134154,60.72565550861612
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,2004,130.05168605059714,164.09251928603766,100.42648004355874
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,2004,0.004645203710570387,0.006065413438167377,0.003492695981230931
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,2004,0.0022903832027182983,0.003031930358674328,0.0016299455402302976
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,2004,0.002773985668397402,0.003499773056055244,0.002142375735676889
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,2004,464.4020554588517,606.2994887605113,349.1643823086824
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,2004,229.0159033143824,303.19189647055606,162.98640429532858
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,2004,277.36249049728156,349.96170525187625,214.18052670166907
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,2005,48.578689104930035,63.352632704920445,36.59447513405747
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,2005,92.62484653352217,125.79321897504782,65.91556736526341
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,2005,141.2035356384522,178.69765754989717,107.51765149473647
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,2005,0.004598258372180719,0.005996372976488638,0.00346365480898002
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,2005,0.0023439478404684894,0.0031836163878212398,0.0016681275821421556
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,2005,0.002819492074346593,0.0035683101308348203,0.002146901156358826
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,2005,459.7048524968395,599.5121154874122,346.2970718984241
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,2005,234.3717282633447,318.2987636510822,166.78835130123107
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,2005,281.91174626511435,356.76846522006184,214.65814400578694
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,2006,54.73764892384224,72.55778544062208,41.14395608667011
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,2006,102.25415392729515,137.88011512066416,72.2197993795497
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,2006,156.99180285113738,199.1260604499485,118.5539446729178
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,2006,0.004521359130677091,0.00599228968077758,0.003398451371309473
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,2006,0.0023486113191958187,0.0031670213391092944,0.0016586825756454088
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,2,Percent,2006,0.002821330139360535,0.003578496494619358,0.0021303663286762384
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,3,Rate,2006,452.0118859337455,599.1667907005441,339.7580559476746
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,3,Rate,2006,234.8365580318687,316.65502488042625,165.85975685745095
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,3,Rate,2006,282.0931416523557,357.80273209835235,213.0254835010365
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,1,Number,2007,63.40026446532235,85.06928858482185,47.070426210152135
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,1,Number,2007,115.34134910298657,158.82920411996818,81.00555454815914
5,Prevalence,68,Republic of Korea,3,Both,32,90-94,414,Stomach cancer,1,Number,2007,178.7416135683089,228.61530444847574,132.85226310467866
5,Prevalence,68,Republic of Korea,1,Male,32,90-94,414,Stomach cancer,2,Percent,2007,0.004706211534204355,0.0063145515740140185,0.0034942870238852683
5,Prevalence,68,Republic of Korea,2,Female,32,90-94,414,Stomach cancer,2,Percent,2007,0.0024543995752009345,0.003379794336214881,0.0017237495765267804
