Country,Year,Sex,ISO3,Age,nMx,nAx,n,nqx,lx,ndx,nLx,Tx,ex
Benin,2015,m,BEN,85,0.21343,4.4947560733539875,5,0.9632759027926778,0.10258537547222046,0.098818020171329,0.4629996728263552,0.4629996728263552,4.513310700429544
Benin,2015,t,BEN,0,0.06798,0.30188839189991157,1,0.0649,1,0.0649,0.9546925566343043,61.96148389249268,61.96148389249268
Benin,2015,t,BEN,1,0.0097,1.607551437644105,4,0.03792000000000001,0.9351,0.03545899200000001,3.655566185567011,61.006791335858374,65.24092753273273
Benin,2015,t,BEN,5,0.00285,2.520302523092141,5,0.01415,0.8996410080000001,0.0127299202632,4.466638688842106,57.35122515029136,63.74901170611306
Benin,2015,t,BEN,10,0.00158,1.7790768834347546,5,0.007859999999999999,0.8869110877368,0.006971121149611247,4.412101993424841,52.88458646144926,59.62783326612701
Benin,2015,t,BEN,15,0.00133,5,5,0.00665,0.8799399665871889,0.005851600777804806,4.399699832935944,48.47248446802442,55.086126677508425
Benin,2015,t,BEN,20,0.00176,1.099438319117894,5,0.00874,0.874088365809384,0.0076395323171740154,4.34064336203069,44.072784635088475,50.42142918156585
Benin,2015,t,BEN,25,0.00217,2.4374634304676306,5,0.01079,0.86644883349221,0.009348982913380946,4.308287056857578,39.732141273057785,45.85630418927098
Benin,2015,t,BEN,30,0.00281,2.1918287321872754,5,0.013940000000000001,0.8570998505788291,0.011947971917068879,4.251947301447999,35.423854216200205,41.32990361890421
Benin,2015,t,BEN,35,0.00382,2.649095731587522,5,0.018929999999999995,0.8451518786617602,0.015998725063067116,4.188147922268879,31.171906914752206,36.88320135324171
Benin,2015,t,BEN,40,0.00536,2.6026895003440984,5,0.026460000000000004,0.8291531535986931,0.021939392444221422,4.093170232130862,26.983758992483327,32.543757296668694
Benin,2015,t,BEN,45,0.00739,2.501018241820873,5,0.03628,0.8072137611544717,0.029285715254684236,3.9628843375756744,22.890588760352465,28.35753038651682
Benin,2015,t,BEN,50,0.01089,2.5055384840845676,5,0.05301000000000001,0.7779280458997875,0.041237965713147744,3.7867737110328505,18.92770442277679,24.330919193026567
Benin,2015,t,BEN,55,0.0155,2.48301467376497,5,0.07459,0.7366900801866397,0.05494971308112146,3.5451427794271906,15.140930711743941,20.552646382733972
Benin,2015,t,BEN,60,0.02368,2.495006637665668,5,0.11177000000000001,0.6817403671055182,0.07619812083138378,3.217826048622625,11.595787932316751,17.009096852441456
Benin,2015,t,BEN,65,0.03412,2.497660629676595,5,0.15718,0.6055422462741344,0.09517913026936844,2.7895407464644917,8.377961883694125,13.835470498124991
Benin,2015,t,BEN,70,0.05357,2.500455457634206,5,0.23621999999999999,0.510363116004766,0.12055797526264582,2.2504755509174132,5.588421137229634,10.94989226685701
Benin,2015,t,BEN,75,0.07889,2.499528627096087,5,0.32946,0.3898051407421202,0.1284252016688989,1.6279021633781074,3.3379455863122205,8.563113303116939
Benin,2015,t,BEN,80,0.11871,2.4997040043404475,5,0.45770000000000005,0.26137993907322127,0.11963359811381338,1.0077802890557945,1.7100434229341133,6.54236675162386
Benin,2015,t,BEN,85,0.19033,4.951604918439542,5,0.9429643218045203,0.1417463409594079,0.13366174227106037,0.7022631338783186,0.7022631338783186,4.954365164737668
Benin,2019,f,BEN,0,0.05638,0.3002079232682533,1,0.05423999999999999,1,0.05423999999999999,0.9620432777580701,65.6488190434022,65.6488190434022
Benin,2019,f,BEN,1,0.0084,1.5409361800613226,4,0.03292,0.94576,0.0311344192,3.706478476190476,64.68677576564413,68.39660777115138
Benin,2019,f,BEN,5,0.00249,2.729204378093982,5,0.012379999999999999,0.9146255808000001,0.011323064690304,4.5474155382747,60.98029728945366,66.67241608977929
Benin,2019,f,BEN,10,0.00125,2.4317817014446064,5,0.00623,0.9033025161096961,0.005627574675363407,4.502059740290726,56.432881751178954,62.473956116298254
Benin,2019,f,BEN,15,0.001,2.5,5,0.004987531172069826,0.8976749414343328,0.00447718175278969,4.47718175278969,51.93082201088823,57.85036388329115
Benin,2019,f,BEN,20,0.00134,2.7656627044418656,5,0.00668,0.893197759681543,0.005966561034672708,4.452657488561721,47.45364025809854,53.12780931629011
Benin,2019,f,BEN,25,0.0017,2.21874565429016,5,0.00846,0.8872311986468704,0.007505975940552524,4.415279965030896,43.00098276953682,48.46649084829102
Benin,2019,f,BEN,30,0.00221,1.700173653361503,5,0.01097,0.8797252227063178,0.009650585693088307,4.366780856601044,38.58570280450592,43.861085039489815
Benin,2019,f,BEN,35,0.00297,2.0264236568584693,5,0.01472,0.8700746370132294,0.012807498656834736,4.312289110045366,34.21892194790488,39.32872019505217
Benin,2019,f,BEN,40,0.00404,2.52475247524751,5,0.020000000000000004,0.8572671383563948,0.0171453427671279,4.243896724536608,29.90663283785951,34.88601335541491
Benin,2019,f,BEN,45,0.00548,2.63886827583417,5,0.027049999999999998,0.8401217955892668,0.022725294570689666,4.146951563994465,25.662736113322904,30.546447250928534
Benin,2019,f,BEN,50,0.00816,2.5177617933895107,5,0.03999,0.8173965010185772,0.0326876860757329,4.005843881830012,21.51578454932844,26.322335026534994
Benin,2019,f,BEN,55,0.01175,2.463964047960914,5,0.05704999999999999,0.7847088149428443,0.044767637892489255,3.810011735531001,17.509940667498427,22.313933951122742
Benin,2019,f,BEN,60,0.01844,2.4955652429252453,5,0.08813,0.739941177050355,0.06521101593344779,3.5363891504038927,13.699928931967428,18.514889232924943
Benin,2019,f,BEN,65,0.02746,2.4970138496488303,5,0.12847,0.6747301611169072,0.08668258379868907,3.1566854988597624,10.163539781563534,15.063117624295066
Benin,2019,f,BEN,70,0.04475,2.502882677122951,5,0.20125999999999997,0.5880475773182181,0.11835045541106455,2.6447029142137337,7.006854282703772,11.915454723337902
Benin,2019,f,BEN,75,0.06781,2.5003557058941333,5,0.28991,0.46969712190715357,0.13616989261210288,2.0081093144389164,4.362151368490038,9.287157968475519
Benin,2019,f,BEN,80,0.10506,2.50029526989975,5,0.41603999999999997,0.3335272292950507,0.13876066847591287,1.3207754471341413,2.3540420540511224,7.058020597078893
Benin,2019,f,BEN,85,0.17373,5.331090184126784,5,0.9216644113071409,0.1947665608191378,0.1795094076196871,1.033266606916981,1.033266606916981,5.305154039642784
Benin,2019,m,BEN,0,0.06853,0.29929118840593993,1,0.06538999999999999,1,0.06538999999999999,0.9541806508098645,61.17830082112434,61.17830082112434
Benin,2019,m,BEN,1,0.00862,1.5609538250771209,4,0.03377,0.93461,0.0315617797,3.661459361948957,60.22412017031447,64.43770146939843
Benin,2019,m,BEN,5,0.00256,2.2339693154995643,5,0.01271,0.9030482203000001,0.011477742880013003,4.483493312505078,56.562660808365514,62.635260816498736
Benin,2019,m,BEN,10,0.00164,3.509153795694374,5,0.008179999999999998,0.8915704774199871,0.007293046505295492,4.446979576399691,52.07916749586044,58.4128443177777
Benin,2019,m,BEN,15,0.00143,1.0658188506289434,5,0.00711,0.8842774309146916,0.0062872125338034575,4.396652121540879,47.63218791946075,53.86566054297041
Benin,2019,m,BEN,20,0.00191,1.6898195399952556,5,0.00949,0.8779902183808882,0.008332127172434629,4.3623702473479735,43.235535797919866,49.24375567378303
Benin,2019,m,BEN,25,0.00229,2.699659933060161,5,0.011390000000000003,0.8696580912084536,0.009905405658864289,4.32550465452589,38.87316555057189,44.699366272272336
Benin,2019,m,BEN,30,0.00289,2.345726378171207,5,0.014339999999999999,0.8597526855495893,0.012328853510781109,4.266039277086889,34.547660896046004,40.18325441340345
Benin,2019,m,BEN,35,0.00391,2.2229348553413217,5,0.019339999999999996,0.8474238320388081,0.016389176911630547,4.191605348243106,30.281621618959115,35.73373850733567
Benin,2019,m,BEN,40,0.00582,2.544554360572022,5,0.02869,0.8310346551271776,0.023842384255598724,4.096629597181912,26.090016270716006,31.39461887630103
Benin,2019,m,BEN,45,0.00806,2.5192384627317637,5,0.03951000000000001,0.8071922708715789,0.03189216662213609,3.956844494061549,21.993386673534097,27.246775603768334
Benin,2019,m,BEN,50,0.01226,2.532455070119397,5,0.05949999999999999,0.7753001042494427,0.04613035620284184,3.7626717946853048,18.036542179472548,23.26394912191257
Benin,2019,m,BEN,55,0.01743,2.4992774354512974,5,0.08351,0.729169748046601,0.06089296565937165,3.493572326986325,14.273870384787243,19.575510946560833
Benin,2019,m,BEN,60,0.02674,2.5024797660578457,5,0.12532999999999997,0.6682767823872293,0.08375512913659143,3.1322037822210715,10.780298057800916,16.131486746092477
Benin,2019,m,BEN,65,0.03883,2.498310668425777,5,0.17696,0.5845216532506379,0.10343695175923288,2.6638411475465587,7.648094275579846,13.08436433970806
Benin,2019,m,BEN,70,0.05922,2.49957936757389,5,0.25791,0.481084701491405,0.12407655536164824,2.095179928430399,4.984253128033287,10.360448196713932
Benin,2019,m,BEN,75,0.08614,2.4998602188620787,5,0.35438,0.35700814612975673,0.12651654682546318,1.4687316789582447,2.8890731996028878,8.092457359650378
Benin,2019,m,BEN,80,0.12852,2.500228059193705,5,0.48635,0.23049159930429358,0.11209958932164318,0.8722345885593153,1.4203415206446428,6.1622268444131745
Benin,2019,m,BEN,85,0.20704,4.613561024467611,5,0.9585111295565978,0.11839200998265038,0.11348005921894622,0.5481069320853275,0.5481069320853275,4.629593941057755
Benin,2019,t,BEN,0,0.06255,0.30107640902128985,1,0.05993,1,0.05993,0.9581135091926458,63.37925920653465,63.37925920653465
Benin,2019,t,BEN,1,0.00851,1.5687831759795756,4,0.03335,0.94007,0.031351334499999994,3.6840581081081076,62.421145697342006,66.40052942583213
Benin,2019,t,BEN,5,0.00253,1.8505424940553896,5,0.012550000000000002,0.9087186655,0.011404419252025002,4.507675593685771,58.737087589233894,64.63726323582807
Benin,2019,t,BEN,10,0.00145,2.13439679052442,5,0.007219999999999999,0.8973142462479751,0.006478608857910379,4.46800610890371,54.229411995548126,60.43525133174102
Benin,2019,t,BEN,15,0.00122,0.948902152483356,5,0.00607,0.8908356373900647,0.005407372318957692,4.432272392588273,49.76140588664442,55.85924473389214
Benin,2019,t,BEN,20,0.00163,1.2129818980534992,5,0.0081,0.885428265071107,0.007171968947075966,4.39998094912636,45.329133494056144,51.19458603505938
Benin,2019,t,BEN,25,0.002,1.4753272910372175,5,0.00993,0.878256296124031,0.008721085020511627,4.360542510255813,40.929152544929785,46.60274310080164
Benin,2019,t,BEN,30,0.00255,1.8999457490505731,5,0.012649999999999998,0.8695352111035194,0.010999620420459518,4.313576635474321,36.568610034673966,42.05535275364533
Benin,2019,t,BEN,35,0.00343,2.600451115190367,5,0.01701,0.8585355906830597,0.014603690397518847,4.257635684407828,32.25503339919965,37.569826748285664
Benin,2019,t,BEN,40,0.00492,2.3212252715607917,5,0.02428,0.843931900285541,0.020490666538932934,4.164769621734337,27.99739771479182,33.174948956567484
Benin,2019,t,BEN,45,0.00674,2.5383899279867137,5,0.033150000000000006,0.823441233746608,0.027297076898700062,4.0500114093026784,23.832628093057483,28.942718819921684
Benin,2019,t,BEN,50,0.01015,2.471237819131801,5,0.04948000000000001,0.796144156847908,0.03939321288083449,3.8811047173235957,19.782616683754807,24.848033504482522
Benin,2019,t,BEN,55,0.01446,2.4819812960777625,5,0.06976,0.7567509439670735,0.05279094585114305,3.6508261307844436,15.90151196643121,21.012873645154105
Benin,2019,t,BEN,60,0.02234,2.508244579881996,5,0.10580999999999999,0.7039599981159305,0.07448600740064659,3.3341990779161415,12.250685835646765,17.402531206935542
Benin,2019,t,BEN,65,0.03266,2.5015244351315857,5,0.15098000000000003,0.6294739907152839,0.09503798311819357,2.909919875021236,8.916486757730624,14.164980426909525
Benin,2019,t,BEN,70,0.05075,2.4999748422389594,5,0.22518000000000002,0.5344360075970903,0.12034430019071281,2.371316259915523,6.0065668827093885,11.239075955446701
Benin,2019,t,BEN,75,0.07537,2.4994846348289155,5,0.31709,0.41409170740637746,0.13130433950148823,1.7421300185947752,3.635250622793865,8.778853953784534
Benin,2019,t,BEN,80,0.11423,2.4998503466930995,5,0.44427,0.28278736790488923,0.12563394393910512,1.0998331781415138,1.89312060419909,6.694502014799364
Benin,2019,t,BEN,85,0.18578,5.051027700331196,5,0.9377901816829889,0.15715342396578413,0.1473769380129765,0.7932874260575761,0.7932874260575761,5.0478532763644575
Botswana,2000,f,BWA,0,0.03102,0.2991898634821908,1,0.03036,1,0.03036,0.9787234042553192,47.760324079589026,47.760324079589026
Botswana,2000,f,BWA,1,0.00983,1.589852803570622,4,0.03841,0.96964,0.037243872399999996,3.788796785350966,46.781600675333706,48.24636017009788
Botswana,2000,f,BWA,5,0.0017,1.519317786286024,5,0.008449999999999997,0.9323961275999999,0.007878747278219998,4.634557222482352,42.992803889982746,46.11001978380884
Botswana,2000,f,BWA,10,5.7e-4,2.5,5,0.0028459445290461094,0.9245173803217799,0.002631125180534811,4.616009088657563,38.35824666750039,41.4900222364124
Botswana,2000,f,BWA,15,0.00286,2.5376735940116646,5,0.014200000000000004,0.9218862551412451,0.013090784823005684,4.577197490561427,33.742237578842825,36.601302373982215
Botswana,2000,f,BWA,20,0.01143,2.4638568090403936,5,0.05554,0.9087954703182395,0.05047450042147502,4.415966791030185,29.1650400882814,32.09197343167706
Botswana,2000,f,BWA,25,0.02304,2.501740414333362,5,0.10893000000000001,0.8583209698967644,0.09349690325085457,4.058025314707229,24.749073297251215,28.834287131803315
Botswana,2000,f,BWA,30,0.02768,2.502215911247454,5,0.12945,0.76482406664591,0.09900647542731306,3.576823534223737,20.691047982543985,27.053343226087712
Botswana,2000,f,BWA,35,0.02677,2.4987318719475766,5,0.12545,0.6658175912185968,0.08352681681837298,3.120164991347515,17.11422444832025,25.704073719346084
Botswana,2000,f,BWA,40,0.02619,2.502339925385201,5,0.12291,0.5822907744002238,0.07156935908153152,2.732697941257408,13.994059456972735,24.032768630736108
Botswana,2000,f,BWA,45,0.02993,2.502071528961622,5,0.13924,0.5107214153186923,0.07111284986897472,2.375972264249072,11.261361515715327,22.04991053427472
Botswana,2000,f,BWA,50,0.03145,2.4982447362262192,5,0.14577999999999997,0.4396085654497176,0.06408613667125981,2.0377149974963378,8.885389251466254,20.21204760279532
Botswana,2000,f,BWA,55,0.03039,2.4998111460329824,5,0.14122,0.37552242877845776,0.05303127739209381,1.7450239352449428,6.847674253969917,18.235060622729815
Botswana,2000,f,BWA,60,0.03203,2.5052888928093076,5,0.14829999999999996,0.3224911513863639,0.047825437750597756,1.4931451061691463,5.102650318724974,15.822605664648734
Botswana,2000,f,BWA,65,0.03915,2.500159373793501,5,0.17829999999999996,0.2746657136357662,0.0489728967412571,1.2509041313220206,3.609505212555828,13.141448070735132
Botswana,2000,f,BWA,70,0.05639,2.499736787014939,5,0.24711,0.2256928168945091,0.055770951982802144,0.989022024876789,2.3586010812338074,10.450492460006998
Botswana,2000,f,BWA,75,0.08453,2.4997764157937343,5,0.34891000000000005,0.16992186491170697,0.059287437886343684,0.7013774741079343,1.3695790563570183,8.060051936627842
Botswana,2000,f,BWA,80,0.12767,2.5001938183383228,5,0.48390999999999995,0.11063442702536327,0.05353710558184354,0.41933974764505,0.6682015822490841,6.03972560996675
Botswana,2000,f,BWA,85,0.22231,4.3380005327277,5,0.9689504350138279,0.05709732144351974,0.05532447445082282,0.24886183460403405,0.24886183460403405,4.358555328207583
Botswana,2000,m,BWA,0,0.03804,0.29756446442483764,1,0.03705000000000001,1,0.03705000000000001,0.9739747634069402,43.90340735812157,43.90340735812157
Botswana,2000,m,BWA,1,0.00984,1.567743627488312,4,0.03844000000000001,0.96295,0.03701579800000001,3.7617680894308947,42.929432594714626,44.58116474865219
Botswana,2000,m,BWA,5,0.0017,1.519317786286024,5,0.008449999999999997,0.925934202,0.007824144006899998,4.602437651117646,39.16766450528373,42.30069957528551
Botswana,2000,m,BWA,10,0.00118,3.5611924836695152,5,0.00589,0.9181100579931,0.005407668241579359,4.582769696253694,34.565226854166085,37.64823895919661
Botswana,2000,m,BWA,15,0.00326,2.9158535337650733,5,0.01619,0.9127023897515206,0.014776651690077119,4.532715242354945,29.982457157912393,32.85020122065747
Botswana,2000,m,BWA,20,0.0078,2.554488016991286,5,0.038270000000000005,0.8979257380614435,0.034363617995611447,4.405592050719416,25.449741915557446,28.342813705843415
Botswana,2000,m,BWA,25,0.01526,2.494331929148629,5,0.07349,0.863562120065832,0.06346318020363799,4.158792936018218,21.044149864838033,24.369005281558405
Botswana,2000,m,BWA,30,0.02546,2.506203319243383,5,0.1197,0.800098939862194,0.09577184310150463,3.761659194874494,16.885356928819814,21.104086116809608
Botswana,2000,m,BWA,35,0.03575,2.5009450297402083,5,0.16409,0.7043270967606894,0.11557303330746153,3.232812120488435,13.12369773394532,18.632958740765847
Botswana,2000,m,BWA,40,0.04278,2.502187853617322,5,0.19324999999999998,0.5887540634532278,0.11377672276233626,2.659577437174761,9.890885613456886,16.79968976425187
Botswana,2000,m,BWA,45,0.04876,2.4989495588147044,5,0.21730000000000002,0.4749773406908916,0.10321257613213075,2.1167468443833215,7.231308176282124,15.2245329551166
Botswana,2000,m,BWA,50,0.05212,2.501104323826791,5,0.23057000000000002,0.3717647645587608,0.08571780176431348,1.6446239785938888,5.114561331898803,13.757520398602487
Botswana,2000,m,BWA,55,0.05795,2.4996566886126885,5,0.25308,0.2860469627944473,0.07239276534401873,1.249228047351488,3.469937353304914,12.130656167107787
Botswana,2000,m,BWA,60,0.06948,2.5001683897464755,5,0.29599000000000003,0.2136541974504286,0.06323950590335237,0.9101828713781284,2.220709305953426,10.39394185770054
Botswana,2000,m,BWA,65,0.08722,2.50073016784558,5,0.35805,0.15041469154707623,0.05385598030843064,0.617472830869418,1.3105264345752978,8.712755523386717
Botswana,2000,m,BWA,70,0.11218,2.500283405674123,5,0.43805999999999995,0.0965587112386456,0.042298509045201084,0.3770592712176956,0.6930536037058799,7.177535768813159
Botswana,2000,m,BWA,75,0.14589,2.499942451868443,5,0.5345000000000001,0.05426020219344452,0.0290020780723961,0.19879414677082802,0.31599433248818426,5.823685126745829
Botswana,2000,m,BWA,80,0.19243,2.499887537737015,5,0.64962,0.025258124121048418,0.016408182591515472,0.08526831882510769,0.11720018571735623,4.64009857405402
Botswana,2000,m,BWA,85,0.27386,3.591419502164222,5,0.9881264229745362,0.008849941529532945,0.008744861067111186,0.03193186689224854,0.03193186689224854,3.6081443912018414
Botswana,2000,t,BWA,0,0.03458,0.29759689051282834,1,0.03375999999999999,1,0.03375999999999999,0.976286871023713,45.578953205902835,45.578953205902835
Botswana,2000,t,BWA,1,0.00983,1.6169583597895212,4,0.03842,0.96624,0.037122940800000004,3.7764944862665315,44.60266633487912,46.16106385047102
Botswana,2000,t,BWA,5,0.0017,1.519317786286024,5,0.008449999999999997,0.9291170592,0.007851039150239998,4.618258323670588,40.82617184861259,43.94082687897826
Botswana,2000,t,BWA,10,8.8e-4,2.5,5,0.004390341249251647,0.92126602004976,0.004044672209358356,4.596218419725404,36.207913524942,39.30234344580116
Botswana,2000,t,BWA,15,0.00306,2.633461986945349,5,0.015190000000000002,0.9172213478404017,0.013932592273695704,4.553134729965916,31.611695105216594,34.464630789117976
Botswana,2000,t,BWA,20,0.00969,2.4909291634757835,5,0.04730000000000001,0.903288755566706,0.0427255581383052,4.409242325934488,27.05856037525068,29.955604128244307
Botswana,2000,t,BWA,25,0.01943,2.494437762945146,5,0.09264,0.8605631974284007,0.07972257460976705,4.103066114758983,22.64931804931619,26.31918041231437
Botswana,2000,t,BWA,30,0.02666,2.496573247024948,5,0.12496,0.7808406228186336,0.09757384422741647,3.6599341420636335,18.54625193455721,23.751648406316278
Botswana,2000,t,BWA,35,0.03088,2.501321182072985,5,0.14334,0.6832667785912172,0.09793946004326506,3.17161463870677,14.886317792493575,21.78697729631564
Botswana,2000,t,BWA,40,0.03378,2.498525536670819,5,0.15574000000000002,0.5853273185479522,0.09115887659065808,2.6986049908424534,11.714703153786804,20.013935421377557
Botswana,2000,t,BWA,45,0.0387,2.4999417824756023,5,0.17643,0.4941684419572941,0.0871861382145254,2.2528717884890286,9.01609816294435,18.244989759430084
Botswana,2000,t,BWA,50,0.04155,2.4999072855643014,5,0.1882,0.40698230374276867,0.07659406956438906,1.843419243426933,6.763226374455322,16.617986365151612
Botswana,2000,t,BWA,55,0.04365,2.4991298473788106,5,0.19677,0.3303882341783796,0.06501049283927975,1.4893583697429498,4.919807131028389,14.890987698950987
Botswana,2000,t,BWA,60,0.04959,2.4998980762835465,5,0.22059999999999996,0.26537774133909986,0.058542329739405416,1.1805269154951687,3.4304487612854393,12.9266634947428
Botswana,2000,t,BWA,65,0.06149,2.500376850533538,5,0.26649,0.20683541159969446,0.05511956883720258,0.8963989077443906,2.2499218457902703,10.877836770739862
Botswana,2000,t,BWA,70,0.0801,2.4995292208053375,5,0.33366999999999997,0.15171584276249186,0.05062302525456065,0.631997818408997,1.35352293804588,8.921434396042562
Botswana,2000,t,BWA,75,0.10729,2.4999227181733943,5,0.42299,0.10109281750793123,0.042761250877679825,0.39855765567788076,0.7215251196368829,7.1372540346921856
Botswana,2000,t,BWA,80,0.14868,2.5002512903322343,5,0.5419700000000001,0.0583315666302514,0.03161395916659736,0.21263087951706583,0.3229674639590021,5.536752784409318
Botswana,2000,t,BWA,85,0.23638,4.1085031131600696,5,0.9761862796234775,0.026717607463654043,0.026081361830384894,0.1103365844419363,0.1103365844419363,4.129732970739816
Botswana,2005,f,BWA,0,0.01869,0.2746129624922773,1,0.01844,1,0.01844,0.9866238630283576,53.091436958150176,53.091436958150176
Botswana,2005,f,BWA,1,0.00667,1.7180359591893648,4,0.02628,0.98156,0.025795396800000002,3.867375832083958,52.10481309512182,53.083676082075286
Botswana,2005,f,BWA,5,0.00131,1.4876129817823769,5,0.00652,0.9557646032,0.006231585212863999,4.756935276995419,48.23743726303786,50.46999763491331
Botswana,2005,f,BWA,10,5.4e-4,2.5,5,0.0026963599141159437,0.9495330179871361,0.002560282766830047,4.741264383018605,43.48050198604244,45.79145870905513
Botswana,2005,f,BWA,15,0.00205,1.645742488859014,5,0.01018,0.946972735220306,0.009640182444542716,4.702528021728153,38.73923760302384,40.90850365825099
Botswana,2005,f,BWA,20,0.00715,2.4505699370410525,5,0.03511000000000001,0.9373325527757633,0.03290974592795706,4.602761668245742,34.03670958129568,36.312309308474674
Botswana,2005,f,BWA,25,0.01593,2.5090079271725685,5,0.07661,0.9044228068478063,0.06928783123261044,4.349518595895194,29.43394791304994,32.544455635342025
Botswana,2005,f,BWA,30,0.02141,2.499391051157182,5,0.10161,0.8351349756151959,0.08485806487226007,3.963478041674921,25.084429317154747,30.036377411539362
Botswana,2005,f,BWA,35,0.02289,2.493555895883034,5,0.10824,0.7502769107429358,0.08120997281881537,3.54783629614746,21.120951275479825,28.15087466115082
Botswana,2005,f,BWA,40,0.02194,2.501928336021308,5,0.10399999999999998,0.6690669379241204,0.06958296154410851,3.1715114650915455,17.573114979332363,26.265107395465638
Botswana,2005,f,BWA,45,0.02362,2.4939532128658968,5,0.11150000000000002,0.5994839763800119,0.06684246336637134,2.8299095413366357,14.401603514240819,24.023333536293997
Botswana,2005,f,BWA,50,0.02445,2.497017723244717,5,0.11519999999999998,0.5326415130136406,0.06136030229917139,2.5096238159170303,11.571693972904184,21.725107206594767
Botswana,2005,f,BWA,55,0.02499,2.506229153793811,5,0.11761999999999999,0.4712812107144692,0.05543209600423586,2.21817110861288,9.062070156987152,19.228583595023704
Botswana,2005,f,BWA,60,0.02804,2.5041379052809205,5,0.13102999999999998,0.41584911471023334,0.05448870950048187,1.9432492689187546,6.843899048374273,16.457649676958315
Botswana,2005,f,BWA,65,0.03577,2.4964428625672284,5,0.16415,0.3613604052097515,0.0593173105151807,1.6582977499351608,4.900649779455518,13.561667821937874
Botswana,2005,f,BWA,70,0.05264,2.500829789847554,5,0.2326,0.3020430946945708,0.07025522382595717,1.3346357109794296,3.242352029520357,10.734733177062227
Botswana,2005,f,BWA,75,0.08087,2.499615420189718,5,0.3363399999999999,0.2317878708686136,0.07795953248794948,0.9640105414609804,1.9077163185409278,8.230440667114527
Botswana,2005,f,BWA,80,0.12512,2.500248884981864,5,0.47655000000000003,0.15382833838066415,0.0733068946553055,0.5858927002502038,0.9437057770799474,6.134797963848831
Botswana,2005,f,BWA,85,0.21736,4.42404919908127,5,0.9658824628751608,0.08052144372535863,0.07777425037971306,0.3578130768297436,0.3578130768297436,4.443699221913696
Botswana,2005,m,BWA,0,0.02312,0.3158640485037125,1,0.022759999999999996,1,0.022759999999999996,0.9844290657439445,49.10772778814824,49.10772778814824
Botswana,2005,m,BWA,1,0.00674,1.481494581855344,4,0.026510000000000002,0.97724,0.0259066324,3.843714005934718,48.12329872240429,49.244094308874274
Botswana,2005,m,BWA,5,0.00132,2.6973381228700646,5,0.006580000000000001,0.9513333676,0.0062597735588080005,4.742252696066666,44.27958471646958,46.54476151527935
Botswana,2005,m,BWA,10,0.00093000000000000005,2.5,5,0.004639213827850249,0.945073594041192,0.004384398485812031,4.71440697399143,39.537332020402914,41.83518857122956
Botswana,2005,m,BWA,15,0.00283,2.231534334007847,5,0.01404,0.9406891955553799,0.013207276305597534,4.666882086783581,34.822925046411484,37.018523451682825
Botswana,2005,m,BWA,20,0.00584,2.561463027021375,5,0.028789999999999996,0.9274819192497823,0.026702204455201228,4.572295283424869,30.1560429596279,32.51388769284084
Botswana,2005,m,BWA,25,0.01043,2.52951941420568,5,0.05084000000000001,0.9007797147945811,0.04579564070015651,4.390761332709157,25.583747676203032,28.401780430898462
Botswana,2005,m,BWA,30,0.01729,2.501434755726514,5,0.08287,0.8549840740944246,0.07085253022020496,4.097890700995082,21.192986343493875,24.787580243457633
Botswana,2005,m,BWA,35,0.02538,2.5004914819589317,5,0.11933,0.7841315438742197,0.09357041713051063,3.686777664716731,17.09509564249879,21.801310986720065
Botswana,2005,m,BWA,40,0.03194,2.49979179045096,5,0.14789,0.690561126743709,0.10212708503412711,3.1974666572989072,13.40831797778206,19.416554825505475
Botswana,2005,m,BWA,45,0.03836,2.502290237508518,5,0.17503,0.5884340417095819,0.10299361032042811,2.684922062576333,10.210851320483153,17.352584311433596
Botswana,2005,m,BWA,50,0.04151,2.4976649357204828,5,0.18801999999999996,0.4854404313891537,0.09127250990978866,2.198807754993705,7.525929257906821,15.50330127297051
Botswana,2005,m,BWA,55,0.0472,2.499861493731892,5,0.21109,0.3941679214793651,0.08320490654507917,1.7628158166330337,5.327121502913116,13.514852966521765
Botswana,2005,m,BWA,60,0.05826,2.501072068433526,5,0.25428,0.3109630149342859,0.07907167543749022,1.3572206563249265,3.564305686280082,11.462153102140803
Botswana,2005,m,BWA,65,0.07482,2.5004528361828164,5,0.31516,0.23189133949679566,0.07308287455581013,0.9767826056643962,2.2070850299551554,9.517755319127188
Botswana,2005,m,BWA,70,0.09862,2.499623636192604,5,0.39556,0.15880846494098555,0.06281827639205624,0.6369729911991102,1.2303024242907594,7.747083411126411
Botswana,2005,m,BWA,75,0.13267,2.4999586567125025,5,0.49813,0.0959901885489293,0.04781559262187815,0.36040998433615845,0.5933294330916491,6.181146657392072
Botswana,2005,m,BWA,80,0.18131,2.5000260386324182,5,0.6238,0.04817459592705115,0.03005131293929451,0.1657454797821108,0.23291944875549064,4.834901970079649
Botswana,2005,m,BWA,85,0.2661,3.688533988416496,5,0.9862999521605442,0.01812328298775664,0.01787499314381638,0.06717396897337986,0.06717396897337986,3.7065011355150106
Botswana,2005,t,BWA,0,0.02094,0.28239445064053825,1,0.02063,1,0.02063,0.9851957975167143,50.963641482611486,50.963641482611486
Botswana,2005,t,BWA,1,0.00671,1.5161450571286537,4,0.026399999999999996,0.97937,0.025855367999999997,3.853259016393442,49.97844568509477,51.03121974850646
Botswana,2005,t,BWA,5,0.00131,5,5,0.00655,0.953514632,0.0062455208396,4.76757316,46.125186668701325,48.3738635158158
