Country,Year,Sex,ISO3,Age,AgeInt,nMx,nAx,nqx,lx,ndx,nLx,Tx,ex
Cape Verde,2000,b,CPV,5,5,4.8e-4,2.1876366111494443,0.002396764525055059,0.959873704574954,0.0023005912436584296,4.792898424288396,66.14626938756571,68.91142977695824
Cape Verde,2000,b,CPV,10,5,4.4e-4,2.6300434707129945,0.002197708271849931,0.9575731133312956,0.0021044663520692797,4.782878072884727,61.353370963277314,64.07173521177451
Cape Verde,2000,b,CPV,15,5,9e-4,2.7451299303453625,0.0044908862714642265,0.9554686469792263,0.0042909010295335065,4.767667810592786,56.570492890392586,59.207063538132545
Cape Verde,2000,b,CPV,20,5,0.00144,2.6841568814973935,0.007176069143504807,0.9511777459496928,0.006825717272698046,4.7400814393736415,51.8028250797998,54.46177152523459
Cape Verde,2000,b,CPV,25,5,0.00221,2.6412432548759415,0.010992696694579276,0.9443520286769947,0.010380975424156834,4.697273947582277,47.06274364042616,49.83601687853572
Cape Verde,2000,b,CPV,30,5,0.0029,2.6079703973101713,0.014400108093956237,0.933971053252838,0.013449284123467024,4.637684180505871,42.36546969284388,45.36058108577697
Cape Verde,2000,b,CPV,35,5,0.00382,2.583576387454968,0.018925305459945686,0.920521769129371,0.017421155663302948,4.560511953744227,37.727785512338016,40.985218142120566
Cape Verde,2000,b,CPV,40,5,0.0045,2.5736374636499493,0.0222569841932165,0.9031006134660681,0.0201002960787984,4.4667324619552,33.167273558593784,36.7260004744089
Cape Verde,2000,b,CPV,45,5,0.00569,2.584611449985342,0.02806429663154362,0.8830003173872697,0.024780782832903497,4.355146367821353,28.700541096638588,32.50343236745519
Cape Verde,2000,b,CPV,50,5,0.00715,2.588576269825491,0.035144057419640204,0.8582195345543662,0.030161316601035534,4.218365958186787,24.345394728817233,28.367327645902016
Cape Verde,2000,b,CPV,55,5,0.00935,2.6068256127228526,0.0457268086744494,0.8280582179533306,0.03786445970365747,4.0496748346157725,20.127028770630446,24.306296748527416
Cape Verde,2000,b,CPV,60,5,0.01311,2.6634476697207146,0.0636017387514388,0.7901937582496731,0.0502576969752133,3.8335390522664605,16.077353936014674,20.346090776048378
Cape Verde,2000,b,CPV,65,5,0.02336,2.668499100941186,0.1107671911003282,0.7399360612744598,0.08196063910121225,3.5085890026203876,12.243814883748213,16.54712552143974
Cape Verde,2000,b,CPV,70,5,0.03718,2.6007117755639797,0.17067485779699998,0.6579754221732476,0.11229986161334006,3.0204373752915563,8.735225881127825,13.275915158465912
Cape Verde,2000,b,CPV,75,5,0.05494,2.5474574150872744,0.2420813128068495,0.5456755605599075,0.13209785606695593,2.4044021854196562,5.714788505836269,10.472868713365926
Cape Verde,2000,b,CPV,80,5,0.08088,2.5168978778874833,0.3367661440788058,0.41357770449295156,0.13927896881905508,1.722044619424519,3.3103863204166126,8.004266875254226
Cape Verde,2000,b,CPV,85,NA,0.15133,5.790554218523319,1,0.27429873567389645,0.27429873567389645,1.588341700992094,1.588341700992094,5.790554218523319
Cape Verde,2000,f,CPV,0,1,0.03093,0.16670592769999998,0.03015284698488617,1,0.03015284698488617,0.9748738113445254,74.63497649728956,74.63497649728956
Cape Verde,2000,f,CPV,1,4,0.0017,1.35294131795559,0.006769537084746879,0.9698471530151138,0.006565416268871993,3.862009569924702,73.66010268594502,75.95021798738746
Cape Verde,2000,f,CPV,5,5,4.5e-4,2.132820716173128,0.0022471007217129144,0.9632817367462417,0.0021645910858553493,4.810202413011888,69.79809311602033,72.45864885986862
Cape Verde,2000,f,CPV,10,5,3.2e-4,2.5759426625261077,0.0015987598446296856,0.9611171456603864,0.0015365954984669263,4.801860932709144,64.98789070300843,67.61703398637745
Cape Verde,2000,f,CPV,15,5,6.5e-4,2.759638118436535,0.0032452741175217218,0.9595805501619195,0.0031141019231177313,4.790926035565741,60.18602977029929,62.72118558483028
Cape Verde,2000,f,CPV,20,5,0.00112,2.684024360900957,0.005585511781675547,0.9564664482388018,0.005342354615415192,4.769959478049279,55.39510373473355,57.91641080221458
Cape Verde,2000,f,CPV,25,5,0.00159,2.645692319220655,0.007920351358978128,0.9511240936233866,0.00753323700748683,4.737884910369075,50.62514425668427,53.226644762854825
Cape Verde,2000,f,CPV,30,5,0.00229,2.594452758804027,0.01138727090453006,0.9435908566158997,0.01074492470732283,4.69210685909294,45.8872593463152,48.63046205310378
Cape Verde,2000,f,CPV,35,5,0.00256,2.548835444843429,0.012720181101946207,0.9328459319085769,0.011865969194090878,4.635144216441749,41.19515248722226,44.16072480794135
Cape Verde,2000,f,CPV,40,5,0.00297,2.568282476858709,0.014743519339239893,0.920979962714486,0.01357848589133346,4.571880771492748,36.56000827078051,39.69685525298938
Cape Verde,2000,f,CPV,45,5,0.00366,2.582611884439893,0.01813950815296226,0.9074014768231525,0.01645981648684357,4.497217619356166,31.98812749928776,35.25245254314488
Cape Verde,2000,f,CPV,50,5,0.00458,2.6039317769041346,0.022651423449813184,0.890941660336309,0.02018109681735736,4.406353016890254,27.490909879931593,30.856015723357732
Cape Verde,2000,f,CPV,55,5,0.00631,2.6357596442423765,0.031086244320478754,0.8707605635189516,0.02706867562218789,4.289805962311869,23.08455686304134,26.510797376664748
Cape Verde,2000,f,CPV,60,5,0.00936,2.6936079736164067,0.045811039104685355,0.8436918878967636,0.038650402068744455,4.1293164603359465,18.79475090072947,22.276794609917175
Cape Verde,2000,f,CPV,65,5,0.01755,2.6962834340914177,0.08434011030224417,0.8050414858280193,0.06789728771261769,3.868791322656277,14.665434440393524,18.216992165701253
Cape Verde,2000,f,CPV,70,5,0.02862,2.63162472379569,0.1340160063864367,0.73714419811540155,0.09878912156235842,3.451751277510776,10.796643117737247,14.646582236338796
Cape Verde,2000,f,CPV,75,5,0.04395,2.590134137286195,0.198704491085733,0.6383550765530431,0.12684402061846656,2.886098307587407,7.34489184022647,11.505966052446922
Cape Verde,2000,f,CPV,80,5,0.06846,2.56130205139238,0.29332794317907496,0.5115110559345766,0.15004048595064612,2.1916518543769516,4.4587935326390635,8.716905491890978
Cape Verde,2000,f,CPV,85,NA,0.13868,6.271995195522832,1,0.36147056998393046,0.36147056998393046,2.2671416782621114,2.2671416782621114,6.271995195522832
Cape Verde,2000,m,CPV,0,1,0.03712000000000001,0.1493389952,0.0359837575658795,1,0.0359837575658795,0.9693900206325293,66.90886350135409,66.90886350135409
Cape Verde,2000,m,CPV,1,4,0.00194,1.432580938454005,0.007721540604765638,0.9640162424341205,0.0074436905596086565,3.836953896705493,65.93947348072156,68.40079095993838
Cape Verde,2000,m,CPV,5,5,5.1e-4,2.22645801133154,0.00254639810354937,0.956572551874512,0.0024358145320006385,4.776106925491447,62.10251958401607,64.92191257455504
Cape Verde,2000,m,CPV,10,5,5.6e-4,2.666411003264619,0.0027963457079179625,0.9541367373425113,0.00266809617023458,4.764457446847465,57.326412658524625,60.08196772528828
Cape Verde,2000,m,CPV,15,5,0.00114,2.737374592049725,0.005685335286158856,0.9514686411722767,0.005409418239330364,4.745103718710845,52.56195521167716,55.24297169365152
Cape Verde,2000,m,CPV,20,5,0.00177,2.685739260260154,0.00881389615272022,0.9460592229329463,0.008338467745254177,4.710998726132304,47.816851492966315,50.54319046193097
Cape Verde,2000,m,CPV,25,5,0.00283,2.639097511854497,0.01405608631091954,0.937720755187692,0.013180683870458853,4.6574854665932355,43.10585276683401,45.96875192146733
Cape Verde,2000,m,CPV,30,5,0.00355,2.629515016271181,0.01760187630866326,0.9245400713172331,0.016273639977728648,4.584123937388351,38.448367300240776,41.58648012461124
Cape Verde,2000,m,CPV,35,5,0.00546,2.627379590477553,0.026950864821266473,0.9082664313395046,0.024478565812725093,4.483253811854413,33.86424336285243,37.28448194755992
Cape Verde,2000,m,CPV,40,5,0.00691,2.5755984758808426,0.03398073386407216,0.8837878655267793,0.030031760250761885,4.346130282309969,29.380989550998013,33.244391213139764
Cape Verde,2000,m,CPV,45,5,0.00841,2.5664479648543135,0.04120665743600387,0.8537561052760175,0.03518043536400571,4.1831671063027,25.034859268688045,29.323197941400757
Cape Verde,2000,m,CPV,50,5,0.01034,2.5984496872003073,0.0504472913362961,0.8185756699120118,0.04129492530085501,3.9937065087867505,20.851692162385344,25.473139416208987
Cape Verde,2000,m,CPV,55,5,0.01496,2.593493494631803,0.07220067900054604,0.7772807446111568,0.05612019753497554,3.7513501026053175,16.857985653598593,21.688412803834456
Cape Verde,2000,m,CPV,60,5,0.01881,2.614811694253702,0.09001159452432292,0.7211605470761813,0.06491281075036012,3.4509734582860245,13.106635550993277,18.174365755492072
Cape Verde,2000,m,CPV,65,5,0.03133,2.632700659441474,0.1458338682751683,0.6562477363258211,0.09570314593521718,3.0546806873672896,9.655662092707251,14.713440608217658
Cape Verde,2000,m,CPV,70,5,0.04865,2.562314516701961,0.2174606074639082,0.5605445903906039,0.12189636713694832,2.5055779473165125,6.6009814053399625,11.776014822906783
Cape Verde,2000,m,CPV,75,5,0.06873,2.5041732949066464,0.293332312137942,0.4386482232536556,0.12866969754219496,1.8721038490061832,4.0954034580234495,9.336418662877415
Cape Verde,2000,m,CPV,80,5,0.09869,2.4647555220093045,0.39469581376698465,0.3099785257114607,0.12234722645597515,1.2397124982873153,2.2232996090172668,7.1724310705535625
Cape Verde,2000,m,CPV,85,NA,0.17517,5.242127057867162,1,0.1876312992554855,0.1876312992554855,0.9835871107299512,0.9835871107299512,5.242127057867162
Cape Verde,2005,b,CPV,0,1,0.02263,0.1189434905,0.02218761645143381,1,0.02218761645143381,0.9804514560951749,72.48762858149888,72.48762858149888
Cape Verde,2005,b,CPV,1,4,0.00121,1.421349997110082,0.004824945367084421,0.9778123835485661,0.004717891329880429,3.899083743702834,71.50717712540371,73.12975201428515
Cape Verde,2005,b,CPV,5,5,3.9e-4,2.2451953101161504,0.0019479072194619833,0.9730944922186857,0.0018954977866114707,4.860250734901207,67.60809338170087,69.47741860870296
Cape Verde,2005,b,CPV,10,5,3.8e-4,2.6590531568153475,0.0018983113385445682,0.9711989944320741,0.0018436380631134894,4.85167911345655,62.74784264679967,64.60863634181642
Cape Verde,2005,b,CPV,15,5,8.4e-4,2.7576699505958304,0.004192103932281234,0.9693553563689606,0.004063638401212197,4.837664763347853,57.89616353334312,59.7264596032277
Cape Verde,2005,b,CPV,20,5,0.00132,2.674830610394724,0.006579805106920084,0.9652917179677485,0.006351431375551853,4.81169043602413,53.05849876999527,54.96628405939355
Cape Verde,2005,b,CPV,25,5,0.00197,2.6379205176534004,0.009804377324524575,0.9589402865921967,0.00940181240143763,4.772493604790676,48.24680833397113,50.312630524082664
Cape Verde,2005,b,CPV,30,5,0.00261,2.618423344383677,0.01296938341417221,0.949538474190759,0.012314928538288016,4.718363424631424,43.474314729180456,45.78467951625793
Cape Verde,2005,b,CPV,35,5,0.00357,2.597542746025295,0.017698206510926174,0.937223545652471,0.016587175857859876,4.646267747299685,38.755951304549036,41.3518754243078
Cape Verde,2005,b,CPV,40,5,0.00432,2.568951687788802,0.021375511625691557,0.9206363697946112,0.01967907342557918,4.555341070735921,34.10968355724935,37.05011519896724
Cape Verde,2005,b,CPV,45,5,0.00519,2.581545779458462,0.02562831904410406,0.900957296369032,0.02309002103645897,4.448944323017144,29.554342486513427,32.80326670933355
Cape Verde,2005,b,CPV,50,5,0.00673,2.6171265459326345,0.03311888116839439,0.8778672753325731,0.02907398197336165,4.320056756814509,25.105398163496282,28.598170667639135
Cape Verde,2005,b,CPV,55,5,0.00974,2.604999328971325,0.04758985682191934,0.8487932933592115,0.04039395130237025,4.147222926321381,20.785341406681773,24.488107492486236
Cape Verde,2005,b,CPV,60,5,0.01228,2.6463336688170127,0.05967520617055978,0.8083993420568413,0.04824139740538688,3.928452557441929,16.638118480360394,20.581558661375695
Cape Verde,2005,b,CPV,65,5,0.02223,2.677238309483124,0.1056925652011936,0.7601579446514544,0.08034304312827915,3.6141719805793597,12.709665922918465,16.71976990090667
Cape Verde,2005,b,CPV,70,5,0.03591,2.606551220545724,0.16533929498596095,0.6798149015231753,0.11240011653879227,3.1300505858755856,9.095493942339106,13.379368298576543
Cape Verde,2005,b,CPV,75,5,0.05309,2.5589125478201153,0.2349952432461038,0.567414784984383,0.13333977541884076,2.511579872270499,5.96544335646352,10.51337313430722
Cape Verde,2005,b,CPV,80,5,0.08102,2.5254601751518155,0.3374463254546042,0.43407500956554224,0.1464770169495644,1.8079118359610515,3.4538634841930205,7.956835588507916
Cape Verde,2005,b,CPV,85,NA,0.15186,5.72309852812417,1,0.28759799261597785,0.28759799261597785,1.645951648231969,1.645951648231969,5.72309852812417
Cape Verde,2005,f,CPV,0,1,0.02052999999999999,0.1263446717,0.020168259200960763,1,0.020168259200960763,0.9823798928865451,76.44930242436159,76.44930242436159
Cape Verde,2005,f,CPV,1,4,0.0011,1.3691862422800367,0.004387303603452816,0.9798317407990392,0.0042988193271850704,3.908017570168246,75.46692253147505,77.02028765666728
Cape Verde,2005,f,CPV,5,5,3.5e-4,2.1912349781166474,0.0017482813210020051,0.9755329214718541,0.0017055059846317585,4.872874241805024,71.55890496130681,73.35365458844888
Cape Verde,2005,f,CPV,10,5,2.7e-4,2.601042334655237,0.001349126145942482,0.9738274154872224,0.0013138160278694045,4.865985288405202,66.68603071950179,68.47828440539193
Cape Verde,2005,f,CPV,15,5,5.7e-4,2.754219106467648,0.002846356393101827,0.9725135994593529,0.002768120301199599,4.8563514056133315,61.820045431096574,63.567281182971676
Cape Verde,2005,f,CPV,20,5,9.2e-4,2.669850663046049,0.004590159902590748,0.9697454791581533,0.004451286814150407,4.838355232772182,56.96369402548325,58.74087092928142
Cape Verde,2005,f,CPV,25,5,0.0013,2.6548596004544742,0.00648024379402365,0.9652941923440029,0.006255341699344296,4.81180130718792,52.12533879271106,53.9994327181605
Cape Verde,2005,f,CPV,30,5,0.00196,2.612960662187262,0.009754363264298694,0.9590388506446587,0.009354813333763501,4.772863945797705,47.31353748552314,49.3343282743127
Cape Verde,2005,f,CPV,35,5,0.00228,2.5635182098053084,0.011337020825862222,0.9496840373108951,0.010766587708982533,4.722187591659005,42.54067353972544,44.79455468176837
Cape Verde,2005,f,CPV,40,5,0.00272,2.573249346047084,0.01351081830692002,0.9389174496019126,0.012685543066768175,4.663802598076535,37.81848594806643,40.278818935680576
Cape Verde,2005,f,CPV,45,5,0.00333,2.5800719847218825,0.0165169008619656,0.9262319065351444,0.015298480575430368,4.594138310940051,33.154683349989895,35.795229160281465
Cape Verde,2005,f,CPV,50,5,0.00413,2.6059166201099284,0.020447820855293092,0.9109334259597142,0.01862660350512263,4.5100734879231545,28.56054503904985,31.35305415866135
Cape Verde,2005,f,CPV,55,5,0.00577,2.6417552449672965,0.028462705904707293,0.8923068224545915,0.025397466664288902,4.401640669720781,24.05047155112669,26.953140944241287
Cape Verde,2005,f,CPV,60,5,0.00864,2.6961685024202313,0.04235688185565607,0.8669093557903026,0.036719577162772764,4.249951060506106,19.648830881405914,22.665381046088036
Cape Verde,2005,f,CPV,65,5,0.01613,2.7005901296747843,0.07776571015456847,0.8301897786275297,0.06456029769803384,4.002498307379655,15.398879820899806,18.548626130229216
Cape Verde,2005,f,CPV,70,5,0.02659,2.643778310706454,0.12511152114473115,0.7656294809294959,0.09578906899234016,3.6024471226904917,11.39638151352015,14.88498261546123
Cape Verde,2005,f,CPV,75,5,0.04196,2.605984960502034,0.1906487824402879,0.6698404119371558,0.12770425896511964,3.0434761431153396,7.7939343908296586,11.63550937198588
Cape Verde,2005,f,CPV,80,5,0.06728,2.571144304583876,0.2891491509081088,0.5421361529720361,0.1567582083084528,2.329937697806968,4.750458247714319,8.762481936819574
Cape Verde,2005,f,CPV,85,NA,0.13727,6.280900563783823,1,0.3853779446635833,0.3853779446635833,2.4205205499073514,2.4205205499073514,6.280900563783823
Cape Verde,2005,m,CPV,0,1,0.02468,0.1087819828,0.024148839970112183,1,0.024148839970112183,0.9784781187241565,68.24880880109785,68.24880880109785
Cape Verde,2005,m,CPV,1,4,0.00132,1.4682395451700518,0.005262413415359793,0.9758511600298878,0.005135332235935698,3.8904032090421956,67.2703306823737,68.93503173200448
Cape Verde,2005,m,CPV,5,5,4.2e-4,2.281804468316723,0.0020976052854480612,0.970715827793952,0.0020361786510486837,4.8480444072587705,63.3799274733315,65.29194812591926
Cape Verde,2005,m,CPV,10,5,4.9e-4,2.6976621383220367,0.0024472391580286456,0.9686796491429034,0.0023705907689679628,4.837940344832577,58.53188306607273,60.42439636040901
Cape Verde,2005,m,CPV,15,5,0.00109,2.7568912789457576,0.005436707313109238,0.9663090583739353,0.0052535395243852754,4.8197610315461255,53.693942721240155,55.56601405723557
Cape Verde,2005,m,CPV,20,5,0.0017,2.6799596145726294,0.008466607120240938,0.9610555188495501,0.00813687949883845,4.78639970519909,48.874181689694026,50.85469125467361
Cape Verde,2005,m,CPV,25,5,0.00263,2.6282403929525824,0.013068482364687321,0.9529186393507116,0.012453200433336612,4.735057198987305,44.08778198449494,46.266050598543174
Cape Verde,2005,m,CPV,30,5,0.00323,2.625442061363992,0.01602707518388642,0.9404654389173751,0.015072910297375513,4.666535695781894,39.35272478550763,41.843881930216234
Cape Verde,2005,m,CPV,35,5,0.00496,2.633426333933687,0.024512269941011976,0.9253925286199995,0.02268347146292908,4.573280536880863,34.68618908972574,37.48267682845014
Cape Verde,2005,m,CPV,40,5,0.00644,2.590044205524153,0.031707889892429016,0.9027090571570705,0.028622999389234804,4.444565122551987,30.11290855284488,33.358376449307364
Cape Verde,2005,m,CPV,45,5,0.00815,2.5786204806496604,0.03996139217293596,0.8740860577678357,0.03492969574735604,4.285852238939391,25.66834343029289,29.365922499487585
Cape Verde,2005,m,CPV,50,5,0.01019,2.60179366820012,0.04973459965396143,0.8391563620204797,0.04173510571216328,4.095692415325152,21.3824911913535,25.480937950431287
Cape Verde,2005,m,CPV,55,5,0.01471,2.5970587075163136,0.07103896671776312,0.7974212563083164,0.05664798208692334,3.8509845062490378,17.28679877602835,21.678377193076162
Cape Verde,2005,m,CPV,60,5,0.01881,2.616921492645176,0.09001501340826329,0.740773274221393,0.06668071621152179,3.544960989448261,13.435814269779309,18.137552659282065
Cape Verde,2005,m,CPV,65,5,0.03112,2.6321508975410364,0.14492112947876382,0.6740925580098712,0.09769025488001966,3.139147007712714,9.890853280331047,14.672841530148162
Cape Verde,2005,m,CPV,70,5,0.04842,2.565614617356965,0.21657201931260045,0.5764023031298515,0.12483261072526558,2.578120832822503,6.751706272618334,11.713531045862796
Cape Verde,2005,m,CPV,75,5,0.0692,2.5088984152601945,0.29512508889612377,0.451569692404586,0.13326954561369872,1.9258604857470916,4.173585439795831,9.24239493924337
Cape Verde,2005,m,CPV,80,5,0.10095,2.46296909079914,0.4018347803028532,0.3183001467908873,0.12790406955608213,1.2670041560780794,2.247724954048739,7.061652269753492
Cape Verde,2005,m,CPV,85,NA,0.17811,5.150950650948495,1,0.19039607723480517,0.19039607723480517,0.9807207979706596,0.9807207979706596,5.150950650948495
Cape Verde,2010,b,CPV,0,1,0.02325,0.12011052152439024,0.022783899953049594,1,0.022783899953049594,0.9799526861526707,74.21906637261114,74.21906637261114
Cape Verde,2010,b,CPV,1,4,0.00111,1.4199572560530624,0.004427320828553493,0.9772161000469504,0.004326449193735678,3.897701976338449,73.23911368645847,74.94669160991074
Cape Verde,2010,b,CPV,5,5,3e-4,2.2266130924314456,0.0014987530134044833,0.9728896508532148,0.0014581212959262912,4.860404319754306,69.34141171012003,71.27366567144412
Cape Verde,2010,b,CPV,10,5,3.2e-4,2.684596262392966,0.0015988153909977409,0.9714315295572884,0.0015531396807566696,4.853561502364593,64.48100739036572,66.37730548003906
Cape Verde,2010,b,CPV,15,5,7.3e-4,2.7518948592342696,0.0036440197381603203,0.9698783898765317,0.0035342559963252324,4.841446570308538,59.62744588800113,61.479301436535636
Cape Verde,2010,b,CPV,20,5,0.00108,2.6701529940142423,0.00538644643620951,0.9663441338802066,0.005205160916091005,4.819593440825004,54.785999317692585,56.69408795157457
Cape Verde,2010,b,CPV,25,5,0.00167,2.654913850707828,0.008317426513536534,0.9611389729641154,0.007994202776925008,4.786947770613777,49.96640587686758,51.98666091207718
Cape Verde,2010,b,CPV,30,5,0.00231,2.640215983210065,0.011487381124360586,0.9531447701871905,0.01094913724183134,4.739886251875039,45.179458106253804,47.40041546614257
Cape Verde,2010,b,CPV,35,5,0.00335,2.605837202117791,0.016616726453205555,0.9421956329453592,0.0156562070980579,4.673494656136687,40.43957185437877,42.920568128682866
Cape Verde,2010,b,CPV,40,5,0.00397,2.595396724443302,0.01966229829328243,0.9265394258473013,0.018217894571496276,4.58889032027614,35.76607719824208,38.60178660561016
Cape Verde,2010,b,CPV,45,5,0.00551,2.586700475552694,0.0271884673268603,0.908321531275805,0.02469587027537594,4.482009124387647,31.17718687796594,34.3239544637627
Cape Verde,2010,b,CPV,50,5,0.00636,2.587110692380645,0.031319373643837536,0.883625661000429,0.02767460223815536,4.3513525531690815,26.695177753578292,30.210958024186816
Cape Verde,2010,b,CPV,55,5,0.00892,2.579211215147591,0.043657289123094675,0.8559510587622737,0.03736850284760358,4.1892940412111646,22.343825200409213,26.10409201750265
Cape Verde,2010,b,CPV,60,5,0.01017,2.6104566155098214,0.04964357881411572,0.8185825559146701,0.04063736763041021,3.995808026589009,18.154531159198047,22.178008837376805
Cape Verde,2010,b,CPV,65,5,0.01678,2.67818045317771,0.08075382049438352,0.77794518828426,0.06282204608917652,3.743864486840079,14.158723132609039,18.20015515982016
Cape Verde,2010,b,CPV,70,5,0.02829,2.642038233068458,0.13260439341928043,0.7151231421950834,0.09482847049086887,3.3520138031413524,10.414858645768959,14.56372760333327
Cape Verde,2010,b,CPV,75,5,0.04403,2.603118380830543,0.1991344102176042,0.6202946717042146,0.12352201361094119,2.805405714534208,7.062844842627607,11.386273596745484
Cape Verde,2010,b,CPV,80,5,0.07208,2.5556624077652867,0.3064136386735485,0.4967726580932733,0.1522179177598905,2.1117913118741742,4.257439128093399,8.570196162635884
Cape Verde,2010,b,CPV,85,NA,0.14647,6.227306041829951,1,0.3445547403333828,0.3445547403333828,2.1456478162192245,2.1456478162192245,6.227306041829951
Cape Verde,2010,f,CPV,0,1,0.02096,0.1280134544,0.020583793343718328,1,0.020583793343718328,0.9820512091468668,77.2819885949691,77.2819885949691
Cape Verde,2010,f,CPV,1,4,0.001,1.3685101682297702,0.003989501666929644,0.9794162066562817,0.0039073825890731445,3.9073825890731446,76.29993738582223,77.90348665590244
Cape Verde,2010,f,CPV,5,5,2.7e-4,2.186473386921021,0.0013489752480046258,0.9755088240672085,0.0013159372578767634,4.8738416958398645,72.3925547967491,74.21004609155801
Cape Verde,2010,f,CPV,10,5,2.4e-4,2.631997659733333,0.0011993184026917684,0.9741928868093318,0.0011683674569218506,4.868197737174377,67.51871310090922,69.30733534920988
Cape Verde,2010,f,CPV,15,5,5.1e-4,2.744490624237843,0.0025470700803720287,0.97302451935241,0.0024783616407108976,4.859532628844898,62.650515363734854,64.38739632731094
Cape Verde,2010,f,CPV,20,5,7.8e-4,2.6386551152632847,0.003892829994927376,0.970546157711699,0.0037781711942016178,4.843809223335407,57.79098273488996,59.54480606171931
Cape Verde,2010,f,CPV,25,5,0.001,2.6355356271094443,0.004988205565655353,0.9667679865174975,0.0048224374510440005,4.822437451044001,52.947173511554546,54.76719776611703
Cape Verde,2010,f,CPV,30,5,0.00151,2.6216117710601465,0.007522982215753806,0.9619455490664535,0.00723669925815046,4.792516065000305,48.12473606051055,50.02854486640592
Cape Verde,2010,f,CPV,35,5,0.00182,2.5792959511228117,0.009060084156032589,0.9547088498083031,0.0086497425237723035,4.752605782292475,43.33221999551024,45.38788972597349
Cape Verde,2010,f,CPV,40,5,0.00225,2.5916500002157576,0.011189367196905926,0.9460591072845308,0.010585802741383633,4.704801218392727,38.579614213217766,40.779285264694145
Cape Verde,2010,f,CPV,45,5,0.00289,2.595340193999364,0.014350273251900423,0.9354733045431473,0.013424297540052425,4.64508565399738,33.87481299482504,36.21141600760946
Cape Verde,2010,f,CPV,50,5,0.00366,2.6167440780164983,0.018141754614519973,0.9220490070030948,0.016727586827611954,4.5703789146480744,29.22972734082766,31.700839238287422
Cape Verde,2010,f,CPV,55,5,0.00525,2.653531335230263,0.025930562425989692,0.9053214201754829,0.023475493601446004,4.4715225907516185,24.659348426179587,27.23822487421069
Cape Verde,2010,f,CPV,60,5,0.00806,2.703029434578391,0.03956746447200114,0.8818459265740368,0.03489240736949713,4.329082800185749,20.18782583542797,22.892690465620774
Cape Verde,2010,f,CPV,65,5,0.01508,2.7055722180507424,0.07287840916004927,0.8469535192045398,0.061724625112132094,4.09314490133502,15.858743035242219,18.724454973794522
Cape Verde,2010,f,CPV,70,5,0.02514,2.653649953842509,0.11869831404291603,0.7852288940924077,0.09320534586655226,3.7074521028859286,11.765598133907199,14.983654094270497
Cape Verde,2010,f,CPV,75,5,0.04054,2.621798950039679,0.18487571276037695,0.6920235482258553,0.1279383467252201,3.1558546306171706,8.05814603102127,11.644323450668672
Cape Verde,2010,f,CPV,80,5,0.06766,2.5797301583633447,0.29069681076388926,0.5640852015006352,0.1639777690753405,2.4235555583112696,4.902291400404099,8.69069315657021
Cape Verde,2010,f,CPV,85,NA,0.1397,6.19517569835607,1,0.4001074324252948,0.4001074324252948,2.4787358420928296,2.4787358420928296,6.19517569835607
Cape Verde,2010,m,CPV,0,1,0.02549,0.1114227529,0.024925442856217835,1,0.024925442856217835,0.9778518186040736,70.9127242291269,70.9127242291269
Cape Verde,2010,m,CPV,1,4,0.00121,1.4658996406742155,0.004825204661032933,0.9750745571437822,0.004704934297984801,3.8883754528800014,69.93487241052283,71.72258972214203
Cape Verde,2010,m,CPV,5,5,3.2e-4,2.2565896729204376,0.0015985966059399778,0.9703696228457974,0.001551229585588548,4.847592454964213,66.04649695764283,68.06323632014433
Cape Verde,2010,m,CPV,10,5,4e-4,2.723658099889641,0.0019981805831258575,0.9688183932602088,0.0019358741019877403,4.839685254969351,61.19890450267861,63.16860304100521
Cape Verde,2010,m,CPV,15,5,9.4e-4,2.7514573592342693,0.004690086891257945,0.9668825191582211,0.004534763028490431,4.824215987755777,56.35921924770926,58.289624779622905
Cape Verde,2010,m,CPV,20,5,0.00135,2.681781426392591,0.0067289411389557996,0.9623477561297307,0.006475581406203148,4.796726967557887,51.535003259953484,53.55133103568668
Cape Verde,2010,m,CPV,25,5,0.00228,2.660212230847286,0.011339506949555158,0.9558721747235275,0.010839119168163842,4.753999635159579,46.7382762923956,48.895948149044074
Cape Verde,2010,m,CPV,30,5,0.00298,2.637739956249273,0.014795844138363575,0.9450330555553637,0.013982561795598645,4.6921348307378,41.984276657236016,44.42625198180321
Cape Verde,2010,m,CPV,35,5,0.00455,2.6219465202549563,0.022506476696229575,0.931050493759765,0.02095466624081719,4.6054211518279535,37.29214182649822,40.05383389670437
Cape Verde,2010,m,CPV,40,5,0.0056,2.6165588740190366,0.027631198919161104,0.9100958275189478,0.025147038845674582,4.4905426510133175,32.68672067467026,35.91569116823551
Cape Verde,2010,m,CPV,45,5,0.00842,2.596262856609187,0.041264822007150925,0.8849487886732732,0.03651725425004644,4.336966062950883,28.196178023656948,31.861931881876494
Cape Verde,2010,m,CPV,50,5,0.00967,2.5806587553934186,0.04724470863199233,0.8484315344232267,0.04008390063801952,4.145181038057862,23.859211960706062,28.12155252683509
Cape Verde,2010,m,CPV,55,5,0.01366,2.54136286690617,0.06608068142207976,0.8083476337852071,0.05341616246645227,3.910407208378643,19.714030922648202,24.388060407048318
Cape Verde,2010,m,CPV,60,5,0.01352,2.5480081330225812,0.0654309046571563,0.7549314713187548,0.049395849122544175,3.653539136282852,15.803623714269559,20.9338520311823
